scenario_id,scenario_name,weather_state,seeing,seeing_score,transparency,transparency_score,bortle_class,viirs_radiance,target_id,target_name,target_category,object_type,observation_type,equipment_type,setup_type,setup_text,display_label,suggested_position,magnification,magnification_value,barlow,difficulty,selection_score,alternative,high_magnification,wide_field,option_count,duplicate_option_count,ambiguous_option_label_count,explanation
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,99.7,Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,99.7,Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,54.7,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,50.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,99.7,Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,99.7,Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,85.4,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,45.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,57.9,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,50.3,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,90.9,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,99.7,Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Difficile,82.2,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Facile,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Facile,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Facile,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Facile,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Media,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Media,86.6,Hyperion 10 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Media,94.6,Hyperion 24 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Facile,98.1,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Facile,98.1,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Difficile,98.6,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Media,95.6,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Facile,98.1,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Facile,98.1,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 17 mm,Hyperion 17 mm,17 mm,44x,44,No,Media,97.6,Hyperion 24 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"44x con pupilla 3,4 mm; campo reale 1,54°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Media,95.5,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Media,94.6,Hyperion 24 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Media,75.3,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Media,95.9,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Facile,94.5,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 150/750 + Hyperion 24 mm,Hyperion 24 mm,24 mm,31x,31,No,Facile,95.5,Hyperion 17 mm,Ortho 6 mm + Barlow 2x,,3,0,0,"31x con pupilla 4,8 mm; campo reale 2,18°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Newton 150/750 + Hyperion 17 mm,Hyperion 17 mm,17 mm,44x,44,No,Media,92.2,Hyperion 24 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"44x con pupilla 3,4 mm; campo reale 1,54°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Newton 150/750 + Ortho 6 mm,Ortho 6 mm,6 mm,125x,125,No,Media,97.9,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"125x con pupilla 1,2 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Newton 150/750 + Hyperion 17 mm,Hyperion 17 mm,17 mm,44x,44,No,Media,92.2,Hyperion 24 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"44x con pupilla 3,4 mm; campo reale 1,54°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P11,Newton 150/750 con oculari wide/high,sereno buono,Good,76,Good,75,3,0.8,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Newton 150/750 + Hyperion 10 mm,Hyperion 10 mm,10 mm,75x,75,No,Facile,98.1,Hyperion 17 mm + Barlow 2x,Ortho 6 mm + Barlow 2x,Hyperion 24 mm,4,0,0,"75x con pupilla 2,0 mm; campo reale 0,91°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 12 mm 68,12 mm 68,12 mm,100x,100,No,Difficile,79.4,32 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"100x con pupilla 2,0 mm; campo reale 0,68°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Facile,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Facile,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Facile,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Facile,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Facile,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Dobson 203/1200 + 8 mm 60,8 mm 60,8 mm,150x,150,No,Media,89.7,12 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"150x con pupilla 1,4 mm; campo reale 0,40°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Dobson 203/1200 + 20 mm 70,20 mm 70,20 mm,60x,60,No,Media,91.1,12 mm 68,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"60x con pupilla 3,4 mm; campo reale 1,17°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Dobson 203/1200 + 12 mm 68,12 mm 68,12 mm,100x,100,No,Facile,96.4,32 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"100x con pupilla 2,0 mm; campo reale 0,68°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Dobson 203/1200 + 12 mm 68,12 mm 68,12 mm,100x,100,No,Facile,95.9,32 mm 68 + Barlow 2x,8 mm 60 + Barlow 2x,32 mm 68,4,0,0,"100x con pupilla 2,0 mm; campo reale 0,68°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P12,Dobson 203/1200 con set ampio,"cielo scuro, seeing buono",Good,78,Excellent,86,2,0.15,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Dobson 203/1200 + 32 mm 68,32 mm 68,32 mm,38x,38,No,Difficile,89.9,20 mm 70,8 mm 60 + Barlow 2x,,3,0,0,"38x con pupilla 5,4 mm; campo reale 1,81°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
